epoch,train_loss,train_data_loss,train_capacity_mae,train_capacity_rmse,train_capacity_mape,train_capacity_r2,train_soh_mae,train_soh_rmse,train_soh_mape,train_soh_r2,test_capacity_mae,test_capacity_rmse,test_capacity_mape,test_capacity_r2,test_soh_mae,test_soh_rmse,test_soh_mape,test_soh_r2
11,0.016267182305455208,0.016267182305455208,0.04173901142218174,0.04589718403312287,2.5825444186234625,0.9506926125518353,0.02086950571109087,0.022948592016561437,2.5825444186234625,0.9506926125518353,0.03653039885502236,0.04308951792145611,2.9423157805769673,0.5815307348404533,0.01826519942751118,0.021544758960728053,2.9423157805769673,0.5815307348404533
12,0.01600654321348565,0.01600654321348565,0.0629553438251854,0.06703004168768165,3.7997091063499604,0.8948331442822078,0.0314776719125927,0.03351502084384082,3.7997091063499604,0.8948331442822078,0.033666493845920936,0.03891837199035115,2.679779288430788,0.6586266410342263,0.016833246922960468,0.019459185995175574,2.679779288430788,0.6586266410342263
13,0.017069789955121838,0.017069789955121838,0.019456468076787442,0.027357410064983913,1.093315823234827,0.9824817842395271,0.009728234038393721,0.013678705032491956,1.093315823234827,0.9824817842395271,0.06342881099850524,0.07308053181883861,5.130734336762176,-0.20371505965586878,0.03171440549925262,0.036540265909419306,5.130734336762176,-0.20371505965586878
14,0.018152985801426772,0.018152985801426772,0.02731520192235963,0.03254725965680834,1.5939419741611678,0.9752047342166976,0.013657600961179815,0.01627362982840417,1.5939419741611678,0.9752047342166976,0.07103384242338293,0.07903354451246021,5.722894737024736,-0.40780730752355243,0.03551692121169146,0.039516772256230105,5.722894737024736,-0.40780730752355243
15,0.020156151495682888,0.020156151495682888,0.022322788197770078,0.03160263693566057,1.2598312569109358,0.9766231196378713,0.011161394098885039,0.015801318467830287,1.2598312569109358,0.9766231196378713,0.04929627624212527,0.05960307742329617,4.010537131215642,0.1993224283457854,0.024648138121062636,0.029801538711648087,4.010537131215642,0.1993224283457854
16,0.014823060665820908,0.014823060665820908,0.027972964140085075,0.033049274707509096,1.6690976432607818,0.9744339416045689,0.013986482070042537,0.016524637353754548,1.6690976432607818,0.9744339416045689,0.0390479985405417,0.051037942446580935,3.2011268033846734,0.41290739313189795,0.01952399927027085,0.025518971223290467,3.2011268033846734,0.41290739313189795
17,0.01141697594211397,0.01141697594211397,0.10294976805010413,0.10611852768709495,6.335431457209643,0.7364139983707843,0.05147488402505206,0.05305926384354748,6.335431457209643,0.7364139983707843,0.1702139517840217,0.1737646297083131,13.52006825919863,-5.805233859776561,0.08510697589201086,0.08688231485415655,13.52006825919863,-5.805233859776561
18,0.02550664619725739,0.02550664619725739,0.04241842489976149,0.04797674593871389,2.6420405255473356,0.9461232379489618,0.021209212449880745,0.023988372969356946,2.6420405255473356,0.9461232379489618,0.11393069052228741,0.11918715389976849,9.097193334838956,-2.2016893715818595,0.056965345261143704,0.05959357694988424,9.097193334838956,-2.2016893715818595
19,0.016879930917141784,0.016879930917141784,0.09563731637775388,0.09840050455438208,5.882504118718893,0.773361043880474,0.04781865818887694,0.04920025227719104,5.882504118718893,0.773361043880474,0.15530970283583098,0.15850550202835675,12.336739112681444,-4.662509971176594,0.07765485141791549,0.07925275101417838,12.336739112681444,-4.662509971176594
20,0.025155516946290292,0.025155516946290292,0.08134518219874455,0.08423626552142387,4.951850149666872,0.8339120516812745,0.040672591099372275,0.042118132760711934,4.951850149666872,0.8339120516812745,0.12719439057742848,0.13102752346051255,10.125286687756425,-2.869415445026673,0.06359719528871424,0.06551376173025628,10.125286687756425,-2.869415445026673
21,0.018334486107859347,0.018334486107859347,0.038038773414416194,0.04326079950139313,2.385846234356161,0.9561944645436543,0.019019386707208097,0.021630399750696565,2.385846234356161,0.9561944645436543,0.027722354028739182,0.032319463741955635,2.1762051788991195,0.7645771634520291,0.013861177014369591,0.016159731870977818,2.1762051788991195,0.7645771634520291
22,0.012241195867427139,0.012241195867427139,0.06609356709015675,0.06970566935386488,4.0193724475172194,0.8862697184259282,0.033046783545078375,0.03485283467693244,4.0193724475172194,0.8862697184259282,0.030675731453241085,0.036209364749781175,2.38838839988143,0.7044968551406361,0.015337865726620542,0.018104682374890588,2.38838839988143,0.7044968551406361
23,0.009925999591111118,0.009925999591111118,0.05267358030009474,0.05633453502752818,3.1776872612482547,0.9257170164375412,0.02633679015004737,0.02816726751376409,3.1776872612482547,0.9257170164375412,0.10182334628759646,0.10747591761297919,8.14358070310389,-1.6034103031030593,0.05091167314379823,0.05373795880648959,8.14358070310389,-1.6034103031030593
24,0.01214344774842517,0.01214344774842517,0.03785657271360739,0.04845360869658565,2.1445194616004706,0.945046903896027,0.018928286356803697,0.024226804348292826,2.1445194616004706,0.945046903896027,0.052686277557821834,0.06109996642457803,4.264836683155231,0.15860052064514352,0.026343138778910917,0.030549983212289016,4.264836683155231,0.15860052064514352
25,0.010543697903681004,0.010543697903681004,0.04310431133987557,0.048052139278731684,2.5578663545551112,0.945953774991535,0.021552155669937786,0.024026069639365842,2.5578663545551112,0.945953774991535,0.07305189674975825,0.07923679924773684,5.8638217652647935,-0.415057683260764,0.03652594837487912,0.03961839962386842,5.8638217652647935,-0.415057683260764
26,0.012611605911555454,0.012611605911555454,0.026489421852633484,0.03211484186991161,1.6446267427571652,0.9758592095386925,0.013244710926316742,0.016057420934955807,1.6446267427571652,0.9758592095386925,0.030122015990462957,0.03508749157050781,2.4194632238723583,0.7225243110557039,0.015061007995231478,0.017543745785253907,2.4194632238723583,0.7225243110557039
27,0.008292705485294772,0.008292705485294772,0.02253832572545761,0.03304996201439793,1.2553950439549164,0.9744328782280848,0.011269162862728804,0.016524981007198965,1.2553950439549164,0.9744328782280848,0.06738836391299378,0.07691787573483964,5.449498097926809,-0.3334442381988245,0.03369418195649689,0.03845893786741982,5.449498097926809,-0.3334442381988245
28,0.012447232937710917,0.012447232937710917,0.053908010833283775,0.05767021976950466,3.2738023772626237,0.9221527772540711,0.026954005416641887,0.02883510988475233,3.2738023772626237,0.9221527772540711,0.03080114196328556,0.037164224772805336,2.4769547560484892,0.6887062136763804,0.01540057098164278,0.018582112386402668,2.4769547560484892,0.6887062136763804
29,0.015591799494468121,0.015591799494468121,0.05694105991950402,0.06157529800858508,3.589325776948554,0.9112531483042301,0.02847052995975201,0.03078764900429254,3.589325776948554,0.9112531483042301,0.03248702778535731,0.038488986630122506,2.5029472517355003,0.6661178131801686,0.016243513892678654,0.019244493315061253,2.5029472517355003,0.6661178131801686
30,0.013683974042407468,0.013683974042407468,0.02684143567696596,0.031476115166093804,1.6489913436470942,0.9768099245366665,0.01342071783848298,0.015738057583046902,1.6489913436470942,0.9768099245366665,0.032979640306210985,0.03963305014915727,2.670987994833953,0.6459738930528447,0.016489820153105492,0.019816525074578636,2.670987994833953,0.6459738930528447
31,0.011584349119892487,0.011584349119892487,0.019122320362645336,0.024259538267922758,1.1427079712107053,0.9862245760997307,0.009561160181322668,0.012129769133961379,1.1427079712107053,0.9862245760997307,0.08079837584028057,0.08826666490962833,6.4970131140911365,-0.7559564093007907,0.040399187920140286,0.04413333245481416,6.4970131140911365,-0.7559564093007907
32,0.01531755612191991,0.01531755612191991,0.09717679125630957,0.10196739937592915,6.097986147825649,0.7566324911783042,0.048588395628154785,0.050983699687964575,6.097986147825649,0.7566324911783042,0.19525900541567334,0.1986246251642633,15.498089518158423,-7.8917343054014015,0.09762950270783667,0.09931231258213165,15.498089518158423,-7.8917343054014015
33,0.01513573445745895,0.01513573445745895,0.07702883390279916,0.08143869486293047,4.619477744848339,0.8447607554423551,0.03851441695139958,0.040719347431465235,4.619477744848339,0.8447607554423551,0.12063375641317929,0.12473390576719955,9.612110972558877,-2.5066251138621944,0.060316878206589646,0.06236695288359977,9.612110972558877,-2.5066251138621944
34,0.017203469179634355,0.017203469179634355,0.02791730257181021,0.039226097720766025,1.5665138196429957,0.9639844441065601,0.013958651285905104,0.019613048860383012,1.5665138196429957,0.9639844441065601,0.05636107220369227,0.06432598114334379,4.556704921218622,0.06740488998687422,0.028180536101846135,0.03216299057167189,4.556704921218622,0.06740488998687422
35,0.01195967804767892,0.01195967804767892,0.03958220869048029,0.05734663811572291,2.176203241730149,0.9230239119270758,0.019791104345240146,0.028673319057861454,2.176203241730149,0.9230239119270758,0.046054996696172974,0.05426809880186797,3.736737681517649,0.3362423953776066,0.023027498348086487,0.027134049400933984,3.736737681517649,0.3362423953776066
36,0.009415981176699329,0.009415981176699329,0.018245497320452306,0.02442100623801366,1.0705627578299917,0.9860405913936169,0.009122748660226153,0.01221050311900683,1.0705627578299917,0.9860405913936169,0.07269532540265251,0.0798642595225311,5.849779733163339,-0.43755753212486326,0.03634766270132626,0.03993212976126555,5.849779733163339,-0.43755753212486326
37,0.008771166125805968,0.008771166125805968,0.025259572216588207,0.029027287307278597,1.5508242541981456,0.9802779155726686,0.012629786108294103,0.014513643653639299,1.5508242541981456,0.9802779155726686,0.09530334379158768,0.10161861186582288,7.636285988417754,-1.3273773950546892,0.04765167189579384,0.05080930593291144,7.636285988417754,-1.3273773950546892
38,0.011470763528178263,0.011470763528178263,0.031854830236516446,0.03571577206870922,1.942933424486569,0.9701420493417242,0.015927415118258223,0.01785788603435461,1.942933424486569,0.9701420493417242,0.035215083290548885,0.043051456186775965,2.8600193269340184,0.5822696909632139,0.017607541645274442,0.021525728093387982,2.8600193269340184,0.5822696909632139
39,0.010938319680081982,0.010938319680081982,0.05999353502550696,0.06349217567534754,3.597273992836733,0.9056416519454838,0.02999676751275348,0.03174608783767377,3.597273992836733,0.9056416519454838,0.10441854888317632,0.10988764287156788,8.347202327004979,-1.7215606135197938,0.05220927444158816,0.05494382143578394,8.347202327004979,-1.7215606135197938
40,0.011339550119482426,0.011339550119482426,0.04992272201766316,0.05529051813896977,2.9492455902885233,0.9284447950092438,0.02496136100883158,0.027645259069484885,2.9492455902885233,0.9284447950092438,0.03971406525256587,0.04807993991277889,3.220539085539379,0.47898751758687796,0.019857032626282935,0.024039969956389445,3.220539085539379,0.47898751758687796
41,0.009585370062890217,0.009585370062890217,0.029735424579718173,0.036009268446279726,1.7815341291849827,0.9696493142895283,0.014867712289859086,0.018004634223139863,1.7815341291849827,0.9696493142895283,0.04145874229131961,0.05075746110320105,3.3708864877152878,0.4193424507967155,0.020729371145659804,0.025378730551600524,3.3708864877152878,0.4193424507967155
42,0.011876673851576116,0.011876673851576116,0.025495116527263936,0.029262293869502597,1.5479115496977203,0.9799572806410245,0.012747558263631968,0.014631146934751298,1.5479115496977203,0.9799572806410245,0.04130887283998377,0.05120569441997097,3.3664794303052634,0.4090417280645714,0.020654436419991887,0.025602847209985485,3.3664794303052634,0.4090417280645714
43,0.009471967328552745,0.009471967328552745,0.05886107020907932,0.062356981956268445,3.653626604428955,0.9089856052409356,0.02943053510453966,0.031178490978134223,3.653626604428955,0.9089856052409356,0.13739119557773366,0.1420157632522507,10.947662698946804,-3.5456228574561255,0.06869559778886683,0.07100788162612535,10.947662698946804,-3.5456228574561255
44,0.0104143438844854,0.0104143438844854,0.028510956682710566,0.03381714582777489,1.7187407220952573,0.9732321302026883,0.014255478341355283,0.016908572913887445,1.7187407220952573,0.9732321302026883,0.09294280117633295,0.0993947027976212,7.450709137606834,-1.2266234299456604,0.04647140058816648,0.0496973513988106,7.450709137606834,-1.2266234299456604
45,0.010015657613388238,0.010015657613388238,0.05107735670529879,0.055473497800547854,3.2284686055324494,0.9279703985662368,0.025538678352649394,0.027736748900273927,3.2284686055324494,0.9279703985662368,0.030075517355227004,0.035198914771483146,2.351104321250199,0.7207592193854171,0.015037758677613502,0.017599457385741573,2.351104321250199,0.7207592193854171
46,0.010227531584727967,0.010227531584727967,0.06220677673307239,0.06591906140138784,3.705214176018838,0.8982904013655001,0.031103388366536196,0.03295953070069392,3.705214176018838,0.8982904013655001,0.03680526041517071,0.04494586497786636,2.9840590131721645,0.5446977658860452,0.018402630207585355,0.02247293248893318,2.9840590131721645,0.5446977658860452
47,0.010450879016365761,0.010450879016365761,0.023058214758196447,0.0269857373088027,1.3930350447485838,0.9829545493585932,0.011529107379098224,0.01349286865440135,1.3930350447485838,0.9829545493585932,0.04689740199668735,0.05764914550559528,3.8219270658814453,0.2509582162213405,0.023448700998343674,0.02882457275279764,3.8219270658814453,0.2509582162213405
48,0.009284638186805269,0.009284638186805269,0.03104857603708903,0.03615120210623827,1.8659951971301583,0.969409583029015,0.015524288018544516,0.018075601053119134,1.8659951971301583,0.969409583029015,0.045479510344711004,0.05591020893506914,3.7030549770717487,0.2954650758352225,0.022739755172355502,0.02795510446753457,3.7030549770717487,0.2954650758352225
49,0.00802305976772665,0.00802305976772665,0.027586816722511225,0.033314280267726086,1.670305256053362,0.9740222949984982,0.013793408361255612,0.016657140133863043,1.670305256053362,0.9740222949984982,0.043742771242179124,0.053662388447884166,3.558372658095784,0.350976692760115,0.021871385621089562,0.026831194223942083,3.558372658095784,0.350976692760115
50,0.01289257802005507,0.01289257802005507,0.018837247139368303,0.02350974070769357,1.123979221578494,0.9870629400969344,0.009418623569684152,0.011754870353846786,1.123979221578494,0.9870629400969344,0.08338228394003476,0.09182389665954802,6.711625100152635,-0.900341851746087,0.04169114197001738,0.04591194832977401,6.711625100152635,-0.900341851746087
51,0.018129401450228486,0.018129401450228486,0.02390556763380002,0.028396617347758182,1.462164124975785,0.9811256011135161,0.01195278381690001,0.014198308673879091,1.462164124975785,0.9811256011135161,0.03781257657443776,0.04652886467609776,3.0749435288009606,0.5120613647465959,0.01890628828721888,0.02326443233804888,3.0749435288009606,0.5120613647465959
52,0.010843628249330144,0.010843628249330144,0.0482966522885184,0.05219708991017495,2.9524993194295046,0.9362276395096506,0.0241483261442592,0.026098544955087476,2.9524993194295046,0.9362276395096506,0.033848416571523626,0.039469016181895474,2.706634043175608,0.648898327648446,0.016924208285761813,0.019734508090947737,2.706634043175608,0.648898327648446
53,0.012046476324590353,0.012046476324590353,0.023684226549588717,0.03622402069003413,1.3001819846645808,0.9692862236846304,0.011842113274794359,0.018112010345017065,1.3001819846645808,0.9692862236846304,0.07593283232520609,0.08578515420361664,6.132399848691055,-0.6586111030667519,0.037966416162603045,0.04289257710180832,6.132399848691055,-0.6586111030667519
54,0.01266829016753751,0.01266829016753751,0.031580316714751415,0.03574666828439995,1.9396302197404969,0.9700903692778654,0.015790158357375707,0.017873334142199975,1.9396302197404969,0.9700903692778654,0.03895783891864851,0.04752470693291332,3.162786216188655,0.4909514665551573,0.019478919459324257,0.02376235346645666,3.162786216188655,0.4909514665551573
