epoch,train_loss,train_data_loss,train_structural_loss,train_temporal_loss,train_monotonicity_loss,train_verhulst_r,train_verhulst_R,train_verhulst_K,train_lambda_u,train_lambda_t,train_lambda_f,train_capacity_mae,train_capacity_rmse,train_capacity_mape,train_capacity_r2,train_soh_mae,train_soh_rmse,train_soh_mape,train_soh_r2,test_capacity_mae,test_capacity_rmse,test_capacity_mape,test_capacity_r2,test_soh_mae,test_soh_rmse,test_soh_mape,test_soh_r2
1,0.12337856043292128,0.11406790740464044,0.012245072132867315,0.0,0.07784230002890462,0.01005825400352478,1.0060208524009795e-06,0.20046812295913696,1.0037524700164795,1.0,1.0037963390350342,0.10064152401426564,0.118981610600421,6.271771975004321,0.12426331832132287,0.05032076200713282,0.0594908053002105,6.271771975004321,0.12426331832132287,0.227665513753891,0.22900946666633237,16.426493836012725,-66.44149354464629,0.1138327568769455,0.11450473333316619,16.426493836012725,-66.44149354464629
2,0.00686099404550117,0.012969376235876394,0.004369971489169351,0.0,0.05239140647261039,0.010116036050021648,1.0120754723175196e-06,0.20034807920455933,1.0075902938842773,1.0,1.0076038837432861,0.07146723503651826,0.08489949354116891,4.5738660233080335,0.5541137774244452,0.03573361751825913,0.042449746770584454,4.5738660233080335,0.5541137774244452,0.18516866862773895,0.18671093955954163,13.361132035500267,-43.82908118036833,0.09258433431386948,0.09335546977977081,13.361132035500267,-43.82908118036833
3,-0.003496998678083005,0.011431240800606169,0.003110799654994322,0.0,0.049167957642804024,0.010174207389354706,1.0181628340433235e-06,0.2003231793642044,1.0114555358886719,1.0,1.0114209651947021,0.06305515766143799,0.07427651862849448,4.052649982859748,0.6587152094656024,0.031527578830718994,0.03713825931424724,4.052649982859748,0.6587152094656024,0.15134568512439728,0.1526723686879686,10.918050796751103,-28.973757968616724,0.07567284256219864,0.0763361843439843,10.918050796751103,-28.973757968616724
4,-0.011583668058333189,0.010429873050231001,0.003585006530477625,0.0,0.043249055905186615,0.010232978500425816,1.0242868029308738e-06,0.20025837421417236,1.015328288078308,1.0,1.0152446031570435,0.05934296742729519,0.07092217304386544,3.62230199768582,0.6888441847797946,0.029671483713647594,0.03546108652193272,3.62230199768582,0.6888441847797946,0.1139477699995041,0.1153736098778446,8.226302141546366,-16.117221535495446,0.05697388499975205,0.0576868049389223,8.226302141546366,-16.117221535495446
5,-0.019619906726090805,0.008684055879712105,0.004829492015035256,0.0,0.043330604939357094,0.010290900245308876,1.030447606353846e-06,0.20032645761966705,1.019207239151001,1.0,1.019074559211731,0.07533261439074641,0.0947418762543092,4.3923072602765725,0.44473817439558117,0.03766630719537321,0.0473709381271546,4.3923072602765725,0.44473817439558117,0.0413824588060379,0.04436835143832635,2.99543450236349,-1.5314356582955084,0.02069122940301895,0.022184175719163174,2.99543450236349,-1.5314356582955084
6,-0.029031421665264213,0.00928890563385642,0.0023698462578265562,0.0,0.04093539609533289,0.010348809882998466,1.0366454716859153e-06,0.20050568878650665,1.023087739944458,1.0,1.0229096412658691,0.07406364057375037,0.08779740978980978,4.779221396762245,0.5231549691638608,0.03703182028687518,0.04389870489490489,4.779221396762245,0.5231549691638608,0.16249117255210876,0.16333435113551936,11.715133811297997,-33.30641777221894,0.08124558627605438,0.08166717556775968,11.715133811297997,-33.30641777221894
7,-0.0402755824768025,0.005415245171879296,0.0025955313391497602,0.0,0.03809044996033544,0.010406086221337318,1.0428806263007573e-06,0.20079611241817474,1.0269720554351807,1.0,1.0267510414123535,0.08440185759378516,0.10165283947017818,4.947517268294481,0.3607762789998086,0.04220092879689258,0.05082641973508909,4.947517268294481,0.3607762789998086,0.015468421578407287,0.018868612222480395,1.1189260736840798,0.5421742376828367,0.0077342107892036435,0.009434306111240198,1.1189260736840798,0.5421742376828367
8,-0.04898079322732013,0.0053644118749577065,0.0014740297363301659,0.0,0.031045414831327355,0.010463181883096695,1.0491512512089685e-06,0.20122304558753967,1.0308609008789062,1.0,1.0305991172790527,0.09016009776488594,0.10202474659633412,5.779253518144026,0.3560903943510164,0.04508004888244297,0.05101237329816706,5.779253518144026,0.3560903943510164,0.17177315056324005,0.1723764214387196,12.380624047322478,-37.209911319017664,0.08588657528162003,0.0861882107193598,12.380624047322478,-37.209911319017664
9,-0.05393972960503205,0.00820873280906159,0.001076550324164007,0.0,0.03261159076962782,0.01052000466734171,1.0554555274211452e-06,0.20177283883094788,1.0347497463226318,1.0,1.034454107284546,0.10678412603295367,0.1183041440095741,6.357934316333286,0.13420759967785234,0.05339206301647684,0.05915207200478705,6.357934316333286,0.13420759967785234,0.022088491916656496,0.025352721670065928,1.5773458376371952,0.1734493226702184,0.011044245958328248,0.012676360835032964,1.5773458376371952,0.1734493226702184
10,-0.06381904722555824,0.005256600495751785,0.0016875798085137553,0.0,0.028330052676408188,0.010577290318906307,1.0617976613502833e-06,0.20239900052547455,1.0386414527893066,1.0,1.0383139848709106,0.0566452663877736,0.06594352627750565,3.6332977587301634,0.7309963404430646,0.0283226331938868,0.03297176313875282,3.6332977587301634,0.7309963404430646,0.12536586821079254,0.12611202594728327,9.039199675148975,-19.451883675825396,0.06268293410539627,0.06305601297364163,9.039199675148975,-19.451883675825396
11,-0.07158456742763519,0.005335013908536538,0.0012998706458703332,0.0,0.03144594233321107,0.0106352549046278,1.0681779940568958e-06,0.2030588984489441,1.0425368547439575,1.0,1.0421783924102783,0.04126483849857165,0.04743900205551689,2.5779188469479464,0.860785348925248,0.020632419249285824,0.023719501027758445,2.5779188469479464,0.860785348925248,0.08484939634799957,0.08609109765455948,6.121610397557339,-8.530963338114475,0.042424698173999784,0.04304554882727974,6.121610397557339,-8.530963338114475
12,-0.07817079515560814,0.00596411931126014,0.0014741349327580435,0.0,0.025893453670584637,0.010693498887121677,1.0745967529146583e-06,0.20373742282390594,1.0464342832565308,1.0,1.0460474491119385,0.10026820975801219,0.10848530175088084,6.015972745752069,0.2719593027880902,0.050134104879006096,0.05424265087544042,6.015972745752069,0.2719593027880902,0.03496693372726441,0.038147602739606656,2.505218213406791,-0.8713490951568696,0.017483466863632204,0.019073801369803328,2.505218213406791,-0.8713490951568696
13,-0.08701559998418974,0.004335550490118887,0.0017231624603838377,0.0,0.027399258202184803,0.010752183385193348,1.081049731510575e-06,0.20447266101837158,1.0503358840942383,1.0,1.0499211549758911,0.031443161808926125,0.03562602205067351,1.941786600003309,0.9214857441177812,0.015721580904463062,0.017813011025336754,1.941786600003309,0.9214857441177812,0.051957431435585025,0.05510068935945219,3.7508777582752,-2.904220823298144,0.025978715717792512,0.027550344679726096,3.7508777582752,-2.904220823298144
14,-0.09525180024945218,0.0035720348621354155,0.001681536693270217,0.0,0.024216697713279205,0.01081172563135624,1.0875395446419134e-06,0.20522597432136536,1.0542418956756592,1.0,1.0537984371185303,0.05396253777586896,0.06412477791162184,3.2102264256048,0.7456301685174298,0.02698126888793448,0.03206238895581092,3.2102264256048,0.7456301685174298,0.01504654586315155,0.019727110015151438,1.0786897961791375,0.49956550040467607,0.007523272931575775,0.009863555007575719,1.0786897961791375,0.49956550040467607
15,-0.10256028693655263,0.003880577101169721,0.0014302358347618872,0.0,0.02997582988894504,0.0108717055991292,1.0940683523585903e-06,0.2060070037841797,1.058152437210083,1.0,1.0576815605163574,0.04645661426627118,0.058208075617270254,2.737946433396836,0.7904052802490212,0.02322830713313559,0.029104037808635127,2.737946433396836,0.7904052802490212,0.012328612804412841,0.017534195003791508,0.8866914951024738,0.6046406871758753,0.0061643064022064206,0.008767097501895754,0.8866914951024738,0.6046406871758753
16,-0.10912959731143454,0.004412141992993977,0.0016367658162894456,0.0,0.02965699443998544,0.010932372882962227,1.1006362683474435e-06,0.20680789649486542,1.0620663166046143,1.0,1.0615689754486084,0.08789845523626907,0.09447166202311828,5.552099383904917,0.4479009929604355,0.04394922761813454,0.04723583101155914,5.552099383904917,0.4479009929604355,0.1322612553834915,0.13344924776174039,9.530928360299432,-21.90090098187737,0.06613062769174576,0.06672462388087019,9.530928360299432,-21.90090098187737
17,-0.11540630945692891,0.00538082149527643,0.0016559124316858208,0.0,0.02872987269707348,0.010993512347340584,1.107242496800609e-06,0.20757171511650085,1.0659821033477783,1.0,1.0654608011245728,0.05095508824224058,0.06109591625914237,3.025956583377187,0.7690924044704476,0.02547754412112029,0.030547958129571184,3.025956583377187,0.7690924044704476,0.01592189073562622,0.020536995941204013,1.1428666621291956,0.45763189336566723,0.00796094536781311,0.010268497970602006,1.1428666621291956,0.45763189336566723
18,-0.1250873765219813,0.0037301356458793516,0.0010801277518191416,0.0,0.020872283564961475,0.011054840870201588,1.113883172365604e-06,0.2083439975976944,1.0699012279510498,1.0,1.0693576335906982,0.05747111465619958,0.06529111673336133,3.455874336555018,0.7362927633379128,0.02873555732809979,0.03264555836668066,3.455874336555018,0.7362927633379128,0.028743740916252137,0.03272998576233007,2.064226195541432,-0.377564497419292,0.014371870458126068,0.016364992881165035,2.064226195541432,-0.377564497419292
19,-0.13338786493177,0.0031196965593034806,0.0007529046042295902,0.0,0.0189069505456997,0.011116404086351395,1.1205634109501261e-06,0.20915499329566956,1.0738250017166138,1.0,1.0732603073120117,0.023512682189112125,0.029655555478063065,1.4125215848205779,0.9455966077105356,0.011756341094556063,0.014827777739031532,1.4125215848205779,0.9455966077105356,0.025212708115577697,0.030152236275639413,1.8172566966162824,-0.16912073785942705,0.012606354057788849,0.015076118137819706,1.8172566966162824,-0.16912073785942705
20,-0.14073107488777326,0.0027061151441834545,0.0011090893667246944,0.0,0.022086333402472992,0.011178461834788322,1.1272840083620395e-06,0.20997299253940582,1.0777544975280762,1.0,1.0771676301956177,0.021649139082950096,0.029433452454237116,1.289273580080821,0.9464084562693873,0.010824569541475048,0.014716726227118558,1.289273580080821,0.9464084562693873,0.014577531814575195,0.020105118334680747,1.0484736171230353,0.48020323048535185,0.0072887659072875975,0.010052559167340373,1.0484736171230353,0.48020323048535185
21,-0.14635745144408682,0.003545510582625866,0.001788402586142816,0.0,0.02287161743025417,0.011240916326642036,1.134044964601344e-06,0.2107722908258438,1.0816874504089355,1.0,1.0810787677764893,0.11340611006902612,0.11631415874707927,6.971195966429964,0.16308948924838407,0.05670305503451306,0.05815707937353964,6.971195966429964,0.16308948924838407,0.107959446310997,0.10951616084192124,7.76955754109516,-14.423279562911814,0.0539797231554985,0.05475808042096062,7.76955754109516,-14.423279562911814
22,-0.15414568717065064,0.004108739915587332,0.0007160719883952128,0.0,0.02586704217221426,0.011303669773042202,1.1408418458813685e-06,0.2116144597530365,1.0856237411499023,1.0,1.0849950313568115,0.10909594530644624,0.1121017520962311,6.771737160504577,0.22261052726667185,0.05454797265322312,0.05605087604811555,6.771737160504577,0.22261052726667185,0.11522188782691956,0.11673334572005606,8.297474924105428,-16.52306916125622,0.05761094391345978,0.05836667286002803,8.297474924105428,-16.52306916125622
23,-0.1597575921079387,0.0055913759152526445,0.0007143068031164939,0.0,0.027727137117282204,0.011366993188858032,1.1476773806862184e-06,0.21243590116500854,1.0895607471466064,1.0,1.088916540145874,0.02301428499429122,0.02832610989858305,1.3864815086586575,0.9503650343305008,0.01150714249714561,0.014163054949291525,1.3864815086586575,0.9503650343305008,0.02528982162475586,0.029120059979466748,1.822410252349407,-0.09044769594005708,0.01264491081237793,0.014560029989733374,1.822410252349407,-0.09044769594005708
24,-0.16703222692012787,0.004586367199764303,0.0016471791617653291,0.0,0.029047068046486896,0.011431298218667507,1.1545540701263235e-06,0.21319279074668884,1.0935002565383911,1.0,1.092841625213623,0.02621045319930367,0.03720242717663867,1.5388402122941462,0.9143837099875052,0.013105226599651834,0.018601213588319336,1.5388402122941462,0.9143837099875052,0.01690644323825836,0.022037520350900532,1.218673251329182,0.37548084765870393,0.00845322161912918,0.011018760175450266,1.218673251329182,0.37548084765870393
25,-0.17470196407774222,0.003578304657307656,0.002203104639193043,0.0,0.03215693957779719,0.011495920829474926,1.1614716868280084e-06,0.21393756568431854,1.0974448919296265,1.0,1.0967705249786377,0.027174695678379223,0.03151053046371958,1.6619209868794782,0.9385778119934652,0.013587347839189612,0.01575526523185979,1.6619209868794782,0.9385778119934652,0.037461045384407046,0.04153254773390044,2.7015365402825275,-1.2181834190371514,0.018730522692203523,0.02076627386695022,2.7015365402825275,-1.2181834190371514
26,-0.18371225958285126,0.0032071987086016197,0.0008902498823021153,0.0,0.023815427177950092,0.011561159044504166,1.1684309129122994e-06,0.2147170901298523,1.101395606994629,1.0,1.1007037162780762,0.02675625293151192,0.032258051869574464,1.6177849363397734,0.9356290192447402,0.01337812646575596,0.016129025934787232,1.6177849363397734,0.9356290192447402,0.03147803246974945,0.035021192078996975,2.269266987592713,-0.5771832588135508,0.015739016234874725,0.017510596039498488,2.269266987592713,-0.5771832588135508
27,-0.19150048105613046,0.002564277145606668,0.00095520499314222,0.0,0.022867187614674152,0.011626610532402992,1.175425040855771e-06,0.21560190618038177,1.1053522825241089,1.0,1.1046425104141235,0.04096251078273939,0.04999400445891189,2.4281411074902297,0.8453856840053086,0.020481255391369694,0.024997002229455945,2.4281411074902297,0.8453856840053086,0.02089623808860779,0.02356959834089076,1.504681690822255,0.285627591876795,0.010448119044303894,0.01178479917044538,1.504681690822255,0.285627591876795
