epoch,train_loss,train_data_loss,train_structural_loss,train_temporal_loss,train_monotonicity_loss,train_verhulst_r,train_verhulst_R,train_verhulst_K,train_lambda_u,train_lambda_t,train_lambda_f,train_capacity_mae,train_capacity_rmse,train_capacity_mape,train_capacity_r2,train_soh_mae,train_soh_rmse,train_soh_mape,train_soh_r2,test_capacity_mae,test_capacity_rmse,test_capacity_mape,test_capacity_r2,test_soh_mae,test_soh_rmse,test_soh_mape,test_soh_r2
1,0.10089637158422643,0.09345838143768856,0.006945848871502179,0.00640456048578273,0.07577654057078892,0.010036507621407509,1.008035610539082e-06,0.2004324197769165,1.0050313472747803,1.0050643682479858,1.0050644874572754,0.13793788710211077,0.17659971026244886,8.503846949011933,-1.0460492788738343,0.06896894355105539,0.08829985513122443,8.503846949011933,-1.0460492788738343,0.3588906199324365,0.3595249742685898,24.622127554524532,-98.48111537956012,0.17944530996621824,0.1797624871342949,24.622127554524532,-98.48111537956012
2,0.004374910655439409,0.014301545599586943,0.004705079236793188,0.006341276943794194,0.059593985096002236,0.010102132335305214,1.0161296586375101e-06,0.2004837840795517,1.0101683139801025,1.01014244556427,1.0101443529129028,0.10482335294413771,0.12255853263284462,6.291837859289734,0.01457580509161105,0.052411676472068854,0.06127926631642231,6.291837859289734,0.01457580509161105,0.2964146090488808,0.3000421507995408,20.384176237842283,-68.28625025356061,0.1482073045244404,0.1500210753997704,20.384176237842283,-68.28625025356061
3,-0.012924271452630687,0.013015305714952385,0.0038544779912564647,0.006232211029673946,0.05164216395117279,0.010173835791647434,1.0242868029308738e-06,0.20061767101287842,1.0153290033340454,1.015235424041748,1.0152385234832764,0.09427293753012633,0.10768237886787545,5.39190677678338,0.2392790120221887,0.047136468765063166,0.053841189433937724,5.39190677678338,0.2392790120221887,0.18227005004882812,0.18558879273356302,12.545201441892125,-25.508552364658964,0.09113502502441406,0.09279439636678151,12.545201441892125,-25.508552364658964
4,-0.03789436915873462,0.009053381307162026,0.002032192777647636,0.0022382173887085938,0.04519397809974149,0.010248826816678047,1.0325094308427651e-06,0.20075109601020813,1.0205012559890747,1.0203402042388916,1.0203452110290527,0.07640417824443589,0.08582078151359869,4.395441249857667,0.5168065415561917,0.038202089122217946,0.042910390756799345,4.395441249857667,0.5168065415561917,0.13231481290331074,0.1330699478808134,9.08776843233813,-12.628325311665428,0.06615740645165537,0.0665349739404067,9.08776843233813,-12.628325311665428
5,-0.045724463832174614,0.009545452387318907,0.004892050757831369,0.005918176834549116,0.04891594938742809,0.010328074917197227,1.0407981108073727e-06,0.20076726377010345,1.025679588317871,1.0254545211791992,1.025460124015808,0.11402261460948195,0.13326635865138584,6.360239567042149,-0.16513749546262657,0.05701130730474097,0.06663317932569292,6.360239567042149,-0.16513749546262657,0.006075756222594018,0.008041382222264661,0.41407683603502143,0.9502327172736397,0.003037878111297009,0.004020691111132331,0.41407683603502143,0.9502327172736397
6,-0.06977859260434778,0.008123772903385326,0.0015190943332939234,0.0018441053448946655,0.037506740826826826,0.010409265756607056,1.0491512512089685e-06,0.20069444179534912,1.0308600664138794,1.0305793285369873,1.030584692955017,0.06964248164087279,0.0905853867320824,3.8247926234515957,0.46166526644027805,0.034821240820436396,0.0452926933660412,3.8247926234515957,0.46166526644027805,0.02159741813061284,0.0229477780759904,1.487414446748013,0.5947119481358824,0.01079870906530642,0.0114738890379952,1.487414446748013,0.5947119481358824
7,-0.08802127940023047,0.005641595006753237,0.001351705865650169,0.001290240170195456,0.027641128271054,0.010488147847354412,1.057565327755583e-06,0.20087696611881256,1.0360467433929443,1.0357177257537842,1.0357215404510498,0.04160156413021251,0.0513887448310213,2.3337350310253844,0.8267504415756195,0.020800782065106254,0.02569437241551065,2.3337350310253844,0.8267504415756195,0.03450379652135512,0.035334625504735685,2.361567202313111,0.039088250433042315,0.01725189826067756,0.017667312752367843,2.361567202313111,0.039088250433042315
8,-0.10353122390488274,0.004577119924271336,0.0015650488859160433,0.0015588111317904408,0.03199484957079602,0.010565796867012978,1.0660469342838041e-06,0.2012207955121994,1.0412429571151733,1.0408666133880615,1.0408681631088257,0.04741266548124134,0.054614133242580555,2.8617179808780704,0.8043201048050532,0.02370633274062067,0.027307066621290278,2.8617179808780704,0.8043201048050532,0.08572067466436648,0.08602755772627574,5.870662870978272,-4.695839008598522,0.04286033733218324,0.04301377886313787,5.870662870978272,-4.695839008598522
9,-0.11805510801127833,0.005625658489477176,0.001130857519145247,0.001264522836791935,0.027862908239038583,0.01064322330057621,1.0745967529146583e-06,0.20169569551944733,1.0464444160461426,1.0460255146026611,1.0460247993469238,0.12445533173715967,0.1318467056376189,7.418485585062534,-0.1404458828758557,0.062227665868579835,0.06592335281880946,7.418485585062534,-0.1404458828758557,0.17338886681724996,0.17353506326893092,11.880027219186676,-22.176987957749635,0.08669443340862498,0.08676753163446546,11.880027219186676,-22.176987957749635
10,-0.1334500814604963,0.005973342766300735,0.0007008779151423618,0.0007850344215879746,0.02814356906291766,0.010720333084464073,1.0832086445589084e-06,0.2023008167743683,1.0516494512557983,1.0511937141418457,1.0511908531188965,0.060990036043346435,0.07221224567436646,3.419146880629816,0.6578962632047176,0.030495018021673218,0.03610612283718323,3.419146880629816,0.6578962632047176,0.020384753451627845,0.021925198564009766,1.3911955517519958,0.6300273770009436,0.010192376725813922,0.010962599282004883,1.3911955517519958,0.6300273770009436
