epoch,train_loss,train_data_loss,train_capacity_mae,train_capacity_rmse,train_capacity_mape,train_capacity_r2,train_soh_mae,train_soh_rmse,train_soh_mape,train_soh_r2,test_capacity_mae,test_capacity_rmse,test_capacity_mape,test_capacity_r2,test_soh_mae,test_soh_rmse,test_soh_mape,test_soh_r2
11,0.016125754938803166,0.016125754938803166,0.04539787871205909,0.05035478767996124,2.7250985178594753,0.8336519729938305,0.022698939356029544,0.02517739383998062,2.7250985178594753,0.8336519729938305,0.058417467509998995,0.05915114321090991,3.9912931140709698,-1.6928291718680994,0.029208733754999498,0.029575571605454955,3.9912931140709698,-1.6928291718680994
12,0.01688640043298658,0.01688640043298658,0.07520943931025317,0.07789109278479073,4.318694433945356,0.6019737547288536,0.03760471965512659,0.038945546392395364,4.318694433945356,0.6019737547288536,0.06611161372240852,0.06663379449849186,4.537489527920477,-2.4172095264017126,0.03305580686120426,0.03331689724924593,4.537489527920477,-2.4172095264017126
13,0.01633984092463795,0.01633984092463795,0.05180707038977207,0.05510118832133283,2.9844724524725175,0.8008143505274684,0.025903535194886036,0.027550594160666415,2.9844724524725175,0.8008143505274684,0.05641327418533026,0.057084922090425504,3.8724957595702505,-1.5079873608463275,0.02820663709266513,0.028542461045212752,3.8724957595702505,-1.5079873608463275
14,0.016917049566395264,0.016917049566395264,0.01740614980713934,0.023152840390100782,0.9884657665574833,0.9648322428515927,0.00870307490356967,0.011576420195050391,0.9884657665574833,0.9648322428515927,0.03161150333928127,0.03389431346284455,2.1811671671429558,0.11582913225586189,0.015805751669640634,0.016947156731422275,2.1811671671429558,0.11582913225586189
15,0.023520411159365606,0.023520411159365606,0.03438416403582972,0.037504550269629955,2.008534081781157,0.907720753406527,0.01719208201791486,0.018752275134814977,2.008534081781157,0.907720753406527,0.06759809746461756,0.06948525859998397,4.653718878509931,-2.715932996707263,0.03379904873230878,0.03474262929999199,4.653718878509931,-2.715932996707263
16,0.015536072011241037,0.015536072011241037,0.08665210569006765,0.08810441349475136,5.019087881654042,0.4907495224492028,0.043326052845033824,0.04405220674737568,5.019087881654042,0.4907495224492028,0.0976956147773593,0.09851638859850902,6.709422937031233,-6.469636783966459,0.04884780738867965,0.04925819429925451,6.709422937031233,-6.469636783966459
17,0.010370466547707716,0.010370466547707716,0.06284998624752729,0.06617639571376499,3.7308858400210627,0.7126955614833136,0.03142499312376364,0.033088197856882495,3.7308858400210627,0.7126955614833136,0.06770852967804554,0.06878938595379418,4.624161721961313,-2.6418779203217015,0.03385426483902277,0.03439469297689709,4.624161721961313,-2.6418779203217015
18,0.018193379788794834,0.018193379788794834,0.028520218327514127,0.033883710061003255,1.7254948791621525,0.9246786613788284,0.014260109163757063,0.016941855030501628,1.7254948791621525,0.9246786613788284,0.03666168100693647,0.038381778035762974,2.499087825399232,-0.13379019602706688,0.018330840503468233,0.019190889017881487,2.499087825399232,-0.13379019602706688
19,0.01424093009171705,0.01424093009171705,0.09263002057360788,0.09484415545955538,5.467908256178348,0.40985699548500365,0.04631501028680394,0.04742207772977769,5.467908256178348,0.40985699548500365,0.10023267830119413,0.10082671281823355,6.855311175528018,-6.824088154498603,0.050116339150597065,0.050413356409116775,6.855311175528018,-6.824088154498603
20,0.022083493260045845,0.022083493260045845,0.07187778012365358,0.07448291803955233,4.254463676286879,0.6360434986492713,0.03593889006182679,0.037241459019776164,4.254463676286879,0.6360434986492713,0.08353361195208979,0.08400878525068896,5.71659293019598,-4.431651883483951,0.041766805976044895,0.04200439262534448,5.71659293019598,-4.431651883483951
21,0.016672250993836384,0.016672250993836384,0.011958447277036488,0.014896136545075524,0.6790673626231337,0.9854426137516057,0.005979223638518244,0.007448068272537762,0.6790673626231337,0.9854426137516057,0.007918516794840494,0.010131572655259786,0.545302477850403,0.9209983349684947,0.003959258397420247,0.005065786327629893,0.545302477850403,0.9209983349684947
22,0.012653899299474353,0.012653899299474353,0.04211073655348558,0.04406924709983534,2.444794440757889,0.872588866977559,0.02105536827674279,0.02203462354991767,2.444794440757889,0.872588866977559,0.04750232135548311,0.04820487815308659,3.2570709504703603,-0.7883993240772602,0.023751160677741554,0.024102439076543296,3.2570709504703603,-0.7883993240772602
23,0.011000870703122554,0.011000870703122554,0.07259834525931595,0.07363989320723441,4.231828992804531,0.6442356587175744,0.036299172629657976,0.036819946603617204,4.231828992804531,0.6442356587175744,0.05945077129438812,0.06014781000731393,4.066056502936046,-1.7843392953360206,0.02972538564719406,0.030073905003656965,4.066056502936046,-1.7843392953360206
24,0.014302826574088162,0.014302826574088162,0.044161342148087986,0.04850544040805035,2.513511541591967,0.8456463085641591,0.022080671074043993,0.024252720204025174,2.513511541591967,0.8456463085641591,0.010039109809725893,0.012230607898698093,0.6899259480081241,0.8848726243743127,0.005019554904862947,0.006115303949349046,0.6899259480081241,0.8848726243743127
25,0.011584537167452339,0.011584537167452339,0.07091693694774921,0.07349055087354889,4.086650940472286,0.6456771817813309,0.035458468473874606,0.036745275436774444,4.086650940472286,0.6456771817813309,0.026593678137835336,0.02977060426490973,1.8054100635922339,0.3178846579715736,0.013296839068917668,0.014885302132454864,1.8054100635922339,0.3178846579715736
26,0.01412787308327408,0.01412787308327408,0.011189545321668316,0.014540212787100396,0.6568388374556123,0.9861299623357747,0.005594772660834158,0.007270106393550198,0.6568388374556123,0.9861299623357747,0.03146329814312505,0.034065001357880126,2.1712844553966404,0.1069015423523828,0.015731649071562524,0.017032500678940063,2.1712844553966404,0.1069015423523828
27,0.007283844722387118,0.007283844722387118,0.018805541543879062,0.025658930962790295,1.0377976975922538,0.9568070136077788,0.009402770771939531,0.012829465481395148,1.0377976975922538,0.9568070136077788,0.009466246062634038,0.011684752593844867,0.652131182657013,0.8949196378595293,0.004733123031317019,0.0058423762969224335,0.652131182657013,0.8949196378595293
28,0.011535835424517719,0.011535835424517719,0.05102282202141917,0.05457617825490928,2.9143499093438145,0.8045919922012771,0.025511411010709584,0.02728808912745464,2.9143499093438145,0.8045919922012771,0.03917096175399481,0.040678918714195274,2.693766450657456,-0.2735655974116875,0.019585480876997404,0.020339459357097637,2.693766450657456,-0.2735655974116875
29,0.014873607241365517,0.014873607241365517,0.08964738173362537,0.09060152453230777,5.233433593334435,0.4614734405279285,0.044823690866812683,0.045300762266153885,5.233433593334435,0.4614734405279285,0.10652585590586942,0.1072218259243658,7.311279336226219,-7.8480774530292745,0.05326292795293471,0.0536109129621829,7.311279336226219,-7.8480774530292745
30,0.013956623963820629,0.013956623963820629,0.06192296284895677,0.06773409511367148,3.7136089176544664,0.6990108901778781,0.030961481424478385,0.03386704755683574,3.7136089176544664,0.6990108901778781,0.12288930135614731,0.12386551050668577,8.439251391670329,-10.808189441402206,0.061444650678073656,0.06193275525334289,8.439251391670329,-10.808189441402206
31,0.011524288365856195,0.011524288365856195,0.022692678321121085,0.02608586914774715,1.3490195534575915,0.9553576817816793,0.011346339160560543,0.013042934573873574,1.3490195534575915,0.9553576817816793,0.050881483975578755,0.052728127141908165,3.5027235894691993,-1.139770569173581,0.025440741987789377,0.026364063570954083,3.5027235894691993,-1.139770569173581
32,0.01314629209984062,0.01314629209984062,0.07043048968681923,0.07372425418012682,4.171340954989564,0.6434200731512689,0.03521524484340961,0.03686212709006341,4.171340954989564,0.6434200731512689,0.08120897704479742,0.08217641919900068,5.549989544524878,-4.197289929163617,0.04060448852239871,0.04108820959950034,5.549989544524878,-4.197289929163617
33,0.011099525428830814,0.011099525428830814,0.07054895213526538,0.07238450151329621,4.130507529551365,0.6562622009762966,0.03527447606763269,0.03619225075664811,4.130507529551365,0.6562622009762966,0.056626780360352756,0.05854556232141843,3.8608986521340904,-1.6379738223805096,0.028313390180176378,0.029272781160709214,3.8608986521340904,-1.6379738223805096
34,0.014774880523228237,0.014774880523228237,0.03413938864683493,0.03678829417210343,1.9783527021454843,0.9112117661537233,0.017069694323417466,0.018394147086051714,1.9783527021454843,0.9112117661537233,0.013559388179405062,0.017329871428998753,0.9172285177547088,0.7688610162202688,0.006779694089702531,0.008664935714499377,0.9172285177547088,0.7688610162202688
35,0.016731446760141443,0.016731446760141443,0.019211992239340756,0.024835828570957365,1.0831919556883078,0.9595337068891834,0.009605996119670378,0.012417914285478683,1.0831919556883078,0.9595337068891834,0.02047464894313438,0.0236792244322117,1.4168639752097891,0.5684635686653694,0.01023732447156719,0.01183961221610585,1.4168639752097891,0.5684635686653694
36,0.010980583042797878,0.010980583042797878,0.028255186529241055,0.030803120833318185,1.6550670581373224,0.9377519781177123,0.014127593264620528,0.015401560416659093,1.6550670581373224,0.9377519781177123,0.043211144559523636,0.04494611708181132,2.9735514233833396,-0.554772590423537,0.021605572279761818,0.02247305854090566,2.9735514233833396,-0.554772590423537
37,0.008575217408311164,0.008575217408311164,0.01175701312529735,0.016562287083488295,0.6588162032661155,0.9820039690051543,0.005878506562648675,0.008281143541744147,0.6588162032661155,0.9820039690051543,0.007843634661506204,0.009985512560229025,0.5380659997011397,0.9232597441579371,0.003921817330753102,0.004992756280114512,0.5380659997011397,0.9232597441579371
38,0.011441601069174452,0.011441601069174452,0.04264701737297906,0.04433394009110103,2.458549902774305,0.8710537323050832,0.02132350868648953,0.022166970045550516,2.458549902774305,0.8710537323050832,0.03329582541596656,0.03421915143052307,2.283770734091946,0.0988004016095827,0.01664791270798328,0.017109575715261536,2.283770734091946,0.0988004016095827
39,0.011310147360349312,0.011310147360349312,0.06923824599665454,0.06993670717923513,4.041053694207267,0.6791171714526086,0.03461912299832727,0.034968353589617564,4.041053694207267,0.6791171714526086,0.06707652176127714,0.06755255054658056,4.591597449683331,-2.512093104332825,0.03353826088063857,0.03377627527329028,4.591597449683331,-2.512093104332825
40,0.01139877935171,0.01139877935171,0.026483169987670377,0.02849113400870621,1.5221464862187901,0.9467455888547184,0.013241584993835188,0.014245567004353105,1.5221464862187901,0.9467455888547184,0.016435122957416608,0.017507158689865136,1.1242097502434882,0.7641076511300837,0.008217561478708304,0.008753579344932568,1.1242097502434882,0.7641076511300837
41,0.008842537474110086,0.008842537474110086,0.034557701176048346,0.03612853327585889,1.9967651013399468,0.9143678639508671,0.017278850588024173,0.018064266637929444,1.9967651013399468,0.9143678639508671,0.02546575957653569,0.026402040504036387,1.741347029789086,0.46351509826645143,0.012732879788267846,0.013201020252018194,1.741347029789086,0.46351509826645143
42,0.010821091727568554,0.010821091727568554,0.007087187889294746,0.00909567473817765,0.4073238476981631,0.994572423428627,0.003543593944647373,0.004547837369088825,0.4073238476981631,0.994572423428627,0.005396284309088015,0.007254569003214676,0.3688599169518185,0.9594952692080791,0.0026981421545440075,0.003627284501607338,0.3688599169518185,0.9594952692080791
43,0.008517933749737075,0.008517933749737075,0.03474606306124956,0.0367985357033052,2.053573754256063,0.9111623235762916,0.01737303153062478,0.0183992678516526,2.053573754256063,0.9111623235762916,0.04762805443184048,0.04816799021336328,3.262426189580826,-0.7856632887356121,0.02381402721592024,0.02408399510668164,3.262426189580826,-0.7856632887356121
44,0.011526975334964247,0.011526975334964247,0.014851992965763451,0.01623054908384495,0.862633043161346,0.9827176601641319,0.007425996482881726,0.008115274541922474,0.862633043161346,0.9827176601641319,0.016016681989034016,0.017596262573114967,1.0953122433588862,0.7617003601111372,0.008008340994517008,0.008798131286557483,1.0953122433588862,0.7617003601111372
45,0.010150789784697386,0.010150789784697386,0.039533928928212225,0.04297850300078326,2.358543996509755,0.8788178412718188,0.019766964464106113,0.02148925150039163,2.358543996509755,0.8788178412718188,0.062355637550354004,0.0628994306253097,4.2776893022145455,-2.0449204187847596,0.031177818775177002,0.03144971531265485,4.2776893022145455,-2.0449204187847596
46,0.011516675480410583,0.011516675480410583,0.05550021799201639,0.05630672427954257,3.229723319636772,0.792003206060105,0.027750108996008195,0.028153362139771286,3.229723319636772,0.792003206060105,0.05131186924728693,0.051759571714658656,3.5159200120580882,-1.0618822804741135,0.025655934623643465,0.025879785857329328,3.5159200120580882,-1.0618822804741135
47,0.010081694174844485,0.010081694174844485,0.03779180437071711,0.03922620553594902,2.178820303872587,0.8990540928427981,0.018895902185358554,0.01961310276797451,2.178820303872587,0.8990540928427981,0.02558442424325382,0.026390785838958705,1.7513187584264949,0.4639723864792019,0.01279221212162691,0.013195392919479352,1.7513187584264949,0.4639723864792019
48,0.008815002349069994,0.008815002349069994,0.05823048567160582,0.059479935294430346,3.3570239608935815,0.767898957674759,0.02911524283580291,0.029739967647215173,3.3570239608935815,0.767898957674759,0.038719731218674606,0.039289107620274606,2.6482283480333586,-0.188028468345244,0.019359865609337303,0.019644553810137303,2.6482283480333586,-0.188028468345244
49,0.007906405649219569,0.007906405649219569,0.03699415565555931,0.03801034523665776,2.1592034615427687,0.9052149716367379,0.018497077827779655,0.01900517261832888,2.1592034615427687,0.9052149716367379,0.035728770143845505,0.03632632660193309,2.4454129992698976,-0.015606530338954316,0.017864385071922752,0.018163163300966546,2.4454129992698976,-0.015606530338954316
50,0.012445189472701814,0.012445189472701814,0.007051353780632345,0.00954811061817725,0.40557739426272416,0.99401903859909,0.0035256768903161725,0.004774055309088625,0.40557739426272416,0.99401903859909,0.005739957678551767,0.0076219528348691196,0.393737473003538,0.9552889332014294,0.0028699788392758836,0.0038109764174345598,0.393737473003538,0.9552889332014294
51,0.015433038513247784,0.015433038513247784,0.012417731122073963,0.015340420796924638,0.7335578344878249,0.9845613023727944,0.006208865561036982,0.007670210398462319,0.7335578344878249,0.9845613023727944,0.016933981110067928,0.017961798754687005,1.158125541120614,0.7516968834402008,0.008466990555033964,0.008980899377343502,1.158125541120614,0.7516968834402008
52,0.00934391669753907,0.00934391669753907,0.04774517075628297,0.051599003824937435,2.8550397212411247,0.8253298270125053,0.023872585378141485,0.025799501912468718,2.8550397212411247,0.8253298270125053,0.06985397198620964,0.07018566906837673,4.783650522604334,-2.791223667127429,0.03492698599310482,0.035092834534188364,4.783650522604334,-2.791223667127429
53,0.009816292645489303,0.009816292645489303,0.018849182332682814,0.020818395272595214,1.0943130165227795,0.9715664807474252,0.009424591166341407,0.010409197636297607,1.0943130165227795,0.9715664807474252,0.008146092003467036,0.010021708628249965,0.5533955210891105,0.92270239071615,0.004073046001733518,0.0050108543141249825,0.5533955210891105,0.92270239071615
54,0.010090745858147614,0.010090745858147614,0.018536382251315646,0.021011524121763714,1.059553057286963,0.9710364875488775,0.009268191125657823,0.010505762060881857,1.059553057286963,0.9710364875488775,0.005787234680325377,0.007450248207176399,0.39675048835970683,0.9572807124197216,0.0028936173401626886,0.0037251241035881994,0.39675048835970683,0.9572807124197216
